contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield,q,r,T,iv_own,iv_diff
SPY260717C00675000,2026-07-02 17:40:27+00:00,675.0,67.6,69.5,71.96,-6.2000046,-8.40109,1.0,1463,0.37500625,True,REGULAR,USD,2026-07-17,call,70.72999999999999,2026-07-04,2.46,0.03478014987,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2681578392267752,-0.10684841077322477
SPY260717C00678000,2026-06-22 19:48:16+00:00,678.0,69.17,66.08,69.59,0.0,0.0,29.0,30,0.3879455737304687,True,REGULAR,USD,2026-07-17,call,67.83500000000001,2026-07-04,3.51,0.05174320041,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.26962317718123235,-0.11832239654923632
SPY260717C00680000,2026-07-02 20:04:18+00:00,680.0,66.46,65.0,66.97,-0.29000092,-0.43445832,86.0,2370,0.3540714007568358,True,REGULAR,USD,2026-07-17,call,65.985,2026-07-04,1.97,0.02985527014,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.27670059948678183,-0.07737080127005397
SPY260717C00682000,2026-06-23 13:53:25+00:00,682.0,58.67,62.12,65.63,0.0,0.0,13.0,16,0.371527280883789,True,REGULAR,USD,2026-07-17,call,63.875,2026-07-04,3.51,0.05495107632,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.25908556119907034,-0.11244171968471867
SPY260717C00683000,2026-06-25 17:01:22+00:00,683.0,54.11,61.13,64.64,0.0,0.0,3.0,38,0.3674379663085937,True,REGULAR,USD,2026-07-17,call,62.885000000000005,2026-07-04,3.51,0.05581617238,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2563804164723249,-0.11105754983626881
SPY260717C00684000,2026-06-26 19:57:19+00:00,684.0,53.15,60.14,63.66,0.0,0.0,2.0,13,0.3636538244628906,True,REGULAR,USD,2026-07-17,call,61.9,2026-07-04,3.52,0.05686591276,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.25411560519942733,-0.10953821926346324
SPY260717C00685000,2026-07-02 16:13:52+00:00,685.0,60.93,60.05,62.06,-2.4000015,-3.7896757,6.0,2821,0.3361882788085937,True,REGULAR,USD,2026-07-17,call,61.055,2026-07-04,2.01,0.03292113668,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2636395782157957,-0.072548700592798
SPY260717C00687000,2026-06-23 18:54:02+00:00,687.0,52.46,57.18,60.69,0.0,0.0,15.0,20,0.3511417425537109,True,REGULAR,USD,2026-07-17,call,58.935,2026-07-04,3.51,0.05955713922,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.24616649183601816,-0.10497525071769273
SPY260717C00688000,2026-06-25 15:12:31+00:00,688.0,61.44,56.19,59.71,11.059998,21.95315,2.0,7,0.3472965661621093,True,REGULAR,USD,2026-07-17,call,57.95,2026-07-04,3.52,0.06074201898,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.24373651615523456,-0.10356005000687474
SPY260717C00689000,2026-06-25 16:05:53+00:00,689.0,50.09,55.2,58.72,0.0,0.0,6.0,10,0.3431462170410155,True,REGULAR,USD,2026-07-17,call,56.96,2026-07-04,3.52,0.06179775281,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.24084609845330712,-0.10230011858770838
SPY260717C00690000,2026-07-02 15:43:41+00:00,690.0,54.86,55.11,57.12,-1.8499985,-3.2622087,17.0,2899,0.3167792932128905,True,REGULAR,USD,2026-07-17,call,56.114999999999995,2026-07-04,2.01,0.03581929965,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2490207824686995,-0.06775851074419101
SPY260717C00691000,2026-07-02 19:18:13+00:00,691.0,52.45,53.23,56.75,3.0,6.066734,3.0,10,0.3350286224365234,True,REGULAR,USD,2026-07-17,call,54.989999999999995,2026-07-04,3.52,0.06401163848,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.23578775796744492,-0.09924086446907851
SPY260717C00692000,2026-06-29 14:45:52+00:00,692.0,48.24,52.25,55.77,0.0,0.0,9.0,21,0.3311224114990234,True,REGULAR,USD,2026-07-17,call,54.010000000000005,2026-07-04,3.52,0.06517311609,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.23358161109509154,-0.09754080040393184
SPY260717C00693000,2026-07-01 13:54:22+00:00,693.0,53.67,51.27,54.79,0.0,0.0,1.0,39,0.327155166015625,True,REGULAR,USD,2026-07-17,call,53.03,2026-07-04,3.52,0.06637752216,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.23131427382157793,-0.09584089219404707
SPY260717C00694000,2026-06-16 15:20:43+00:00,694.0,61.59,50.68,53.81,0.0,0.0,4.0,9,0.3232489550781249,True,REGULAR,USD,2026-07-17,call,52.245000000000005,2026-07-04,3.13,0.05991003924,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.24216358664741786,-0.08108536843070704
SPY260717C00695000,2026-07-02 19:46:53+00:00,695.0,49.87,50.2,52.22,-4.16,-7.699426,128.0,1896,0.2984078948974609,True,REGULAR,USD,2026-07-17,call,51.21,2026-07-04,2.02,0.03944542082,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2360062284747825,-0.06240166642267839
SPY260717C00696000,2026-07-02 19:46:53+00:00,696.0,48.35,48.33,51.85,-4.330002,-8.219441,1.0,36,0.315314464111328,True,REGULAR,USD,2026-07-17,call,50.09,2026-07-04,3.52,0.07027350769,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2241635676876549,-0.0911508964236731
SPY260717C00697000,2026-06-25 14:32:54+00:00,697.0,44.4,47.35,50.87,0.0,0.0,10.0,100,0.3112861840820312,True,REGULAR,USD,2026-07-17,call,49.11,2026-07-04,3.52,0.07167582977,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2216690578574507,-0.08961712622458048
SPY260717C00698000,2026-07-01 14:29:47+00:00,698.0,50.84,46.37,49.89,0.0,0.0,3.0,28,0.3072579040527343,True,REGULAR,USD,2026-07-17,call,48.129999999999995,2026-07-04,3.52,0.07313525867,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.219121343658259,-0.08813656039447529
SPY260717C00699000,2026-06-25 18:05:41+00:00,699.0,38.71,45.4,48.92,0.0,0.0,5.0,15,0.3035347967529296,True,REGULAR,USD,2026-07-17,call,47.16,2026-07-04,3.52,0.07463952502,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2171569072547217,-0.0863778894982079
SPY260717C00700000,2026-07-02 19:37:22+00:00,700.0,44.6,45.02,47.35,-3.75,-7.755946,193.0,4472,0.2804027038574218,True,REGULAR,USD,2026-07-17,call,46.185,2026-07-04,2.33,0.05044928007,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.21479817575593366,-0.06560452810148812
SPY260717C00701000,2026-06-30 15:48:27+00:00,701.0,46.59,43.45,46.97,0.0,0.0,1.0,30,0.2956003057861328,True,REGULAR,USD,2026-07-17,call,45.21,2026-07-04,3.52,0.07785888078,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2123736712708515,-0.08322663451528128
SPY260717C00702000,2026-07-02 17:50:24+00:00,702.0,40.6,42.48,46.0,-6.450001,-13.708822,5.0,62,0.2918161639404295,True,REGULAR,USD,2026-07-17,call,44.239999999999995,2026-07-04,3.52,0.07956600362,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2101753695717948,-0.08164079436863467
SPY260717C00703000,2026-06-30 16:10:33+00:00,703.0,43.12,41.51,45.03,-3.130001,-6.76757,5.0,74,0.2879099530029295,True,REGULAR,USD,2026-07-17,call,43.27,2026-07-04,3.52,0.08134966489,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.20789803666383805,-0.08001191633909144
SPY260717C00704000,2026-06-26 14:07:57+00:00,704.0,34.3,40.55,44.07,0.0,0.0,5.0,25,0.284339432067871,True,REGULAR,USD,2026-07-17,call,42.31,2026-07-04,3.52,0.08319546207,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2060883784548814,-0.07825105361298959
SPY260717C00705000,2026-07-02 17:21:54+00:00,705.0,38.75,40.23,42.52,-4.66,-10.734853,3.0,1701,0.2629468237304688,True,REGULAR,USD,2026-07-17,call,41.375,2026-07-04,2.29,0.05534743202,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.2054725446560824,-0.0574742790743864
SPY260717C00706000,2026-07-02 19:52:58+00:00,706.0,39.96,38.62,42.14,4.6499977,13.169066,4.0,71,0.2767406311035155,True,REGULAR,USD,2026-07-17,call,40.379999999999995,2026-07-04,3.52,0.08717186726,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.20164027926450465,-0.07510035183901084
SPY260717C00707000,2026-07-02 19:52:57+00:00,707.0,39.01,38.48,40.6,5.869999,17.712732,5.0,428,0.2560499200439453,True,REGULAR,USD,2026-07-17,call,39.54,2026-07-04,2.12,0.05361659079,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.20529349475185388,-0.0507564252920914
SPY260717C00708000,2026-07-02 19:52:57+00:00,708.0,38.05,36.71,40.23,5.9699974,18.609716,4.0,56,0.2695385546875,True,REGULAR,USD,2026-07-17,call,38.47,2026-07-04,3.52,0.09149987003,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.19781063803244567,-0.07172791665505432
SPY260717C00709000,2026-07-02 19:52:57+00:00,709.0,36.94,36.79,37.76,6.3399982,20.718948,4.0,150,0.220161607055664,True,REGULAR,USD,2026-07-17,call,37.275,2026-07-04,0.97,0.02602280349,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18402184647453976,-0.03613976058112425
SPY260717C00710000,2026-07-02 20:14:15+00:00,710.0,36.5,36.43,36.59,-2.1399994,-5.538301,277.0,6722,0.2099078033447265,True,REGULAR,USD,2026-07-17,call,36.510000000000005,2026-07-04,0.16,0.004382360997,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1912952652555646,-0.018612538089161912
SPY260717C00711000,2026-06-29 18:57:02+00:00,711.0,34.17,33.85,37.37,0.0,0.0,1.0,84,0.2585523364257813,True,REGULAR,USD,2026-07-17,call,35.61,2026-07-04,3.52,0.09884863802,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.19147987226972843,-0.06707246415605286
SPY260717C00712000,2026-07-02 19:52:57+00:00,712.0,34.25,34.27,34.91,-3.7700005,-9.915834,6.0,369,0.2116167706298827,True,REGULAR,USD,2026-07-17,call,34.59,2026-07-04,0.64,0.01850245736,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18633883812111732,-0.025277932508765394
SPY260717C00713000,2026-07-01 15:24:07+00:00,713.0,39.5,33.34,33.98,1.2400017,3.2409873,1.0,133,0.2092364233398437,True,REGULAR,USD,2026-07-17,call,33.66,2026-07-04,0.64,0.01901366607,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18497315483667479,-0.024263268503168928
SPY260717C00714000,2026-06-29 17:21:59+00:00,714.0,30.04,31.03,34.55,0.0,0.0,5.0,141,0.2481154290771484,True,REGULAR,USD,2026-07-17,call,32.79,2026-07-04,3.52,0.1073498018,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18579656183498508,-0.06231886724216332
SPY260717C00715000,2026-07-02 20:08:35+00:00,715.0,31.55,30.11,33.46,-4.080002,-11.451029,77.0,3157,0.2407302490234374,True,REGULAR,USD,2026-07-17,call,31.785,2026-07-04,3.35,0.1053956269,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18117675231218316,-0.059553496711254233
SPY260717C00716000,2026-07-02 14:38:04+00:00,716.0,34.93,29.17,32.69,1.5100021,4.5182595,2.0,148,0.2413405944824218,True,REGULAR,USD,2026-07-17,call,30.93,2026-07-04,3.52,0.113805367,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.18210680880953722,-0.059233785672884565
SPY260717C00717000,2026-07-01 16:00:19+00:00,717.0,34.57,28.24,31.62,0.0,0.0,1.0,388,0.2344436907958984,True,REGULAR,USD,2026-07-17,call,29.93,2026-07-04,3.38,0.1129301704,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1775715991254532,-0.05687209167044521
SPY260717C00718000,2026-07-01 15:57:45+00:00,718.0,33.99,27.32,30.84,0.0,0.0,2.0,241,0.2345657598876953,True,REGULAR,USD,2026-07-17,call,29.08,2026-07-04,3.52,0.121045392,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1782026321914671,-0.0563631276962282
SPY260717C00719000,2026-07-01 19:05:20+00:00,719.0,31.31,26.57,29.93,0.0,0.0,1.0,76,0.2313919635009765,True,REGULAR,USD,2026-07-17,call,28.25,2026-07-04,3.36,0.1189380531,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.17912909463380502,-0.052262868867171464
SPY260717C00720000,2026-07-02 19:57:17+00:00,720.0,27.47,27.16,27.33,-2.5600014,-8.524813,323.0,19817,0.1862263995361328,True,REGULAR,USD,2026-07-17,call,27.244999999999997,2026-07-04,0.17,0.006239677005,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.17421624677421194,-0.012010152761920856
SPY260717C00721000,2026-07-01 13:35:02+00:00,721.0,25.95,24.61,28.11,0.0,0.0,1.0,106,0.2248307498168945,True,REGULAR,USD,2026-07-17,call,26.36,2026-07-04,3.5,0.1327769347,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.17299965682529117,-0.05183109299160332
SPY260717C00722000,2026-07-02 16:10:28+00:00,722.0,25.34,23.69,27.21,-2.7299995,-9.725684,4.0,120,0.2216264361572265,True,REGULAR,USD,2026-07-17,call,25.450000000000003,2026-07-04,3.52,0.1383104126,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.17083638794570943,-0.05079004821151706
SPY260717C00723000,2026-07-01 20:01:03+00:00,723.0,25.73,22.84,26.32,0.0,0.0,11.0,144,0.2185747088623046,True,REGULAR,USD,2026-07-17,call,24.58,2026-07-04,3.48,0.1415785191,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.16967153446860098,-0.04890317439370362
SPY260717C00724000,2026-07-02 17:33:12+00:00,724.0,21.77,21.92,24.98,-3.17,-12.7105055,83.0,80,0.2054522814941406,True,REGULAR,USD,2026-07-17,call,23.450000000000003,2026-07-04,3.06,0.1304904051,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.16095595641696,-0.0444963250771806
SPY260717C00725000,2026-07-02 19:49:24+00:00,725.0,21.76,21.23,24.1,-1.9300003,-8.146898,96.0,4765,0.2025531405639647,True,REGULAR,USD,2026-07-17,call,22.665,2026-07-04,2.87,0.1266269579,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.16195587591319158,-0.040597264650773124
SPY260717C00726000,2026-07-01 20:00:41+00:00,726.0,23.14,20.18,23.23,0.0,0.0,2.0,1415,0.1997455514526367,True,REGULAR,USD,2026-07-17,call,21.705,2026-07-04,3.05,0.1405206174,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1579120113394191,-0.041833540113217604
SPY260717C00727000,2026-07-02 18:14:27+00:00,727.0,19.59,19.31,22.37,-3.5300007,-15.2681675,15.0,423,0.1970295141601562,True,REGULAR,USD,2026-07-17,call,20.84,2026-07-04,3.06,0.1468330134,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.15626913499514725,-0.040760379165008964
SPY260717C00728000,2026-07-02 14:41:51+00:00,728.0,23.0,18.46,21.52,-0.95000076,-3.9666002,2.0,1948,0.1943745114135742,True,REGULAR,USD,2026-07-17,call,19.99,2026-07-04,3.06,0.1530765383,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1547904181483924,-0.03958409326518181
SPY260717C00729000,2026-07-02 17:20:36+00:00,729.0,17.38,17.61,20.67,-3.4700012,-16.64269,14.0,1977,0.1915669223022461,True,REGULAR,USD,2026-07-17,call,19.14,2026-07-04,3.06,0.1598746082,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.15308246472508724,-0.03848445757715885
SPY260717C00730000,2026-07-02 20:10:06+00:00,730.0,18.45,18.42,18.57,-1.1999989,-6.1068645,438.0,28251,0.1629112030029297,True,REGULAR,USD,2026-07-17,call,18.495,2026-07-04,0.15,0.008110300081,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.15595774252347722,-0.006953460479452472
SPY260717C00731000,2026-07-02 18:21:09+00:00,731.0,18.2,16.46,18.98,-3.6999989,-16.894972,13.0,1083,0.1857381231689452,True,REGULAR,USD,2026-07-17,call,17.72,2026-07-04,2.52,0.1422121896,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.15537750579572648,-0.030360617373218712
SPY260717C00732000,2026-07-02 19:57:51+00:00,732.0,17.22,15.64,18.16,-0.84000015,-4.651164,91.0,1260,0.183052603149414,True,REGULAR,USD,2026-07-17,call,16.9,2026-07-04,2.52,0.149112426,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.15351687326050797,-0.029535729888906015
SPY260717C00733000,2026-07-02 18:18:06+00:00,733.0,14.37,15.63,16.53,-4.3100004,-23.072807,16.0,1709,0.1645591357421875,True,REGULAR,USD,2026-07-17,call,16.080000000000002,2026-07-04,0.9,0.05597014925,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1514248238741052,-0.01313431186808231
SPY260717C00734000,2026-07-02 18:52:30+00:00,734.0,14.8,14.89,15.76,-1.5299997,-9.369257,61.0,1311,0.1627280993652343,True,REGULAR,USD,2026-07-17,call,15.325,2026-07-04,0.87,0.05676998369,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1504628995056256,-0.012265199859608694
SPY260717C00735000,2026-07-02 20:13:51+00:00,735.0,14.46,14.43,14.54,-1.4499998,-9.113764,760.0,14020,0.1521691229248047,True,REGULAR,USD,2026-07-17,call,14.485,2026-07-04,0.11,0.007594062824,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.14747564460851703,-0.004693478316287664
SPY260717C00736000,2026-07-02 20:13:51+00:00,736.0,13.7,13.59,14.0,-1.1900005,-7.9919443,227.0,1460,0.1543663665771484,True,REGULAR,USD,2026-07-17,call,13.795,2026-07-04,0.41,0.02972091337,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.14727877028678707,-0.00708759629036132
SPY260717C00737000,2026-07-02 18:20:19+00:00,737.0,13.42,12.7,13.22,-0.7399998,-5.225987,43.0,1506,0.1517723983764648,True,REGULAR,USD,2026-07-17,call,12.96,2026-07-04,0.52,0.04012345679,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.14390766933607518,-0.007864729040389623
SPY260717C00738000,2026-07-02 20:09:05+00:00,738.0,12.0,11.97,12.52,-3.0,-20.0,75.0,2179,0.15039912109375,True,REGULAR,USD,2026-07-17,call,12.245,2026-07-04,0.55,0.04491629236,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.14262477836259216,-0.007774342731157846
SPY260717C00739000,2026-07-02 20:12:36+00:00,739.0,11.5,11.22,11.73,-1.0,-8.0,250.0,1381,0.1471337728881835,True,REGULAR,USD,2026-07-17,call,11.475,2026-07-04,0.51,0.04444444444,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13999375517144413,-0.007140017716739361
SPY260717C00740000,2026-07-02 20:14:32+00:00,740.0,10.8,10.73,10.85,-1.0999994,-9.243693,4926.0,14628,0.142037388305664,True,REGULAR,USD,2026-07-17,call,10.79,2026-07-04,0.12,0.01112140871,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13867147850057188,-0.003365909805092132
SPY260717C00741000,2026-07-02 20:14:53+00:00,741.0,10.1,10.04,10.3,-1.2699995,-11.169741,692.0,2112,0.1424951473999023,True,REGULAR,USD,2026-07-17,call,10.17,2026-07-04,0.26,0.0255653884,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13821819920901707,-0.004276948190885227
SPY260717C00742000,2026-07-02 20:05:30+00:00,742.0,9.21,9.3,9.62,-2.3100004,-20.052086,981.0,2107,0.1403894555664062,True,REGULAR,USD,2026-07-17,call,9.46,2026-07-04,0.32,0.03382663848,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13577407044703224,-0.004615385119373955
SPY260717C00743000,2026-07-02 20:03:43+00:00,743.0,8.72,8.64,8.98,-0.9899998,-10.195673,1412.0,4781,0.1386194537353515,True,REGULAR,USD,2026-07-17,call,8.81,2026-07-04,0.34,0.03859250851,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13408764465539058,-0.0045318090799609245
SPY260717C00744000,2026-07-02 20:14:25+00:00,744.0,8.15,8.13,8.18,-1.0300007,-11.220051,1521.0,3518,0.133797724609375,True,REGULAR,USD,2026-07-17,call,8.155000000000001,2026-07-04,0.05,0.006131207848,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1319601053185403,-0.0018376192908347022
SPY260717C00745000,2026-07-02 20:14:53+00:00,745.0,7.57,7.52,7.57,-1.1399999,-13.088402,6320.0,25355,0.1319361709594727,False,REGULAR,USD,2026-07-17,call,7.545,2026-07-04,0.05,0.006626905235,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.13027388827983333,-0.0016622826796393597
SPY260717C00746000,2026-07-02 20:14:40+00:00,746.0,6.97,6.93,6.97,-1.1300006,-13.9506235,1689.0,1683,0.1298609963989258,False,REGULAR,USD,2026-07-17,call,6.949999999999999,2026-07-04,0.04,0.005755395683,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.12847439335323224,-0.0013866030456935463
SPY260717C00747000,2026-07-02 20:12:11+00:00,747.0,6.3,6.37,6.41,-1.29,-16.996046,1811.0,3044,0.1281215118408203,False,REGULAR,USD,2026-07-17,call,6.390000000000001,2026-07-04,0.04,0.006259780908,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.12690403197394343,-0.0012174798668768694
SPY260717C00748000,2026-07-02 20:11:32+00:00,748.0,5.75,5.83,5.87,-1.0799999,-15.812591,1650.0,3618,0.1263209927368164,False,REGULAR,USD,2026-07-17,call,5.85,2026-07-04,0.04,0.006837606838,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.12528177856029105,-0.0010392141765253604
SPY260717C00749000,2026-07-02 20:11:45+00:00,749.0,5.27,5.31,5.35,-1.0999999,-17.268444,1379.0,3287,0.1244899563598632,False,REGULAR,USD,2026-07-17,call,5.33,2026-07-04,0.04,0.007504690432,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.1235939075320954,-0.0008960488277677953
SPY260717C00750000,2026-07-02 20:14:59+00:00,750.0,4.85,4.82,4.85,-1.0500002,-17.796614,21051.0,41975,0.1225673681640625,False,REGULAR,USD,2026-07-17,call,4.835,2026-07-04,0.03,0.00620475698,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.12191782997851376,-0.0006495381855487342
SPY260717C00751000,2026-07-02 20:14:37+00:00,751.0,4.39,4.36,4.39,-0.9200001,-17.325802,1643.0,3934,0.1209499526977539,False,REGULAR,USD,2026-07-17,call,4.375,2026-07-04,0.03,0.006857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.12042977380466637,-0.0005201788930875306
SPY260717C00752000,2026-07-02 20:14:40+00:00,752.0,3.95,3.93,3.96,-1.0399997,-20.841679,2166.0,10670,0.1194240890502929,False,REGULAR,USD,2026-07-17,call,3.945,2026-07-04,0.03,0.007604562738,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11903609200663945,-0.0003879970436534569
SPY260717C00753000,2026-07-02 20:06:06+00:00,753.0,3.5,3.52,3.55,-1.0,-22.222223,1231.0,5187,0.1178066735839843,False,REGULAR,USD,2026-07-17,call,3.535,2026-07-04,0.03,0.008486562942,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11754128710346569,-0.00026538648051861735
SPY260717C00754000,2026-07-02 20:14:13+00:00,754.0,3.15,3.14,3.17,-0.9000001,-22.222223,1260.0,4962,0.1162808099365234,False,REGULAR,USD,2026-07-17,call,3.155,2026-07-04,0.03,0.009508716323,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11613518206573972,-0.00014562787078367667
SPY260717C00755000,2026-07-02 20:14:13+00:00,755.0,2.8,2.78,2.81,-0.9000001,-24.324326,8330.0,20048,0.114693911743164,False,REGULAR,USD,2026-07-17,call,2.795,2026-07-04,0.03,0.01073345259,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11461479956995199,-7.911217321200648e-05
SPY260717C00756000,2026-07-02 20:01:43+00:00,756.0,2.45,2.46,2.49,-0.78,-24.148605,3280.0,3729,0.1133511517333984,False,REGULAR,USD,2026-07-17,call,2.475,2026-07-04,0.03,0.01212121212,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11340578249714624,5.46307637478427e-05
SPY260717C00757000,2026-07-02 19:59:23+00:00,757.0,2.36,2.16,2.19,-0.60000014,-20.270275,793.0,3861,0.1119778744506835,False,REGULAR,USD,2026-07-17,call,2.175,2026-07-04,0.03,0.01379310345,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11209636974896534,0.00011849529828183991
SPY260717C00758000,2026-07-02 20:14:19+00:00,758.0,1.89,1.89,1.92,-0.7400001,-28.136885,1664.0,10480,0.1107266662597656,False,REGULAR,USD,2026-07-17,call,1.905,2026-07-04,0.03,0.0157480315,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.11092297876104831,0.00019631250128271382
SPY260717C00759000,2026-07-02 20:08:30+00:00,759.0,1.64,1.64,1.67,-0.89,-35.177864,889.0,2373,0.10938390625,False,REGULAR,USD,2026-07-17,call,1.6549999999999998,2026-07-04,0.03,0.01812688822,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.10966599863828927,0.0002820923882892734
SPY260717C00760000,2026-07-02 20:14:59+00:00,760.0,1.43,1.42,1.45,-0.67999995,-32.227486,10263.0,49772,0.1082852844238281,False,REGULAR,USD,2026-07-17,call,1.435,2026-07-04,0.03,0.02090592334,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.10860221364585643,0.00031692922202833373
SPY260717C00761000,2026-07-02 20:14:46+00:00,761.0,1.25,1.22,1.25,-0.62,-33.15508,1454.0,2481,0.1071256280517578,False,REGULAR,USD,2026-07-17,call,1.235,2026-07-04,0.03,0.02429149798,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.03561643835616438,0.10750235026998038,0.0003767222182225749
