contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield
SPY260717C00711000,2026-06-29 18:57:02+00:00,711.0,34.17,33.85,37.37,0.0,0.0,1.0,84,0.2585523364257813,True,REGULAR,USD,2026-07-17,call,35.61,2026-07-04,3.52,0.09884863802,744.7800293,0.01010365437
SPY260717C00712000,2026-07-02 19:52:57+00:00,712.0,34.25,34.27,34.91,-3.7700005,-9.915834,6.0,369,0.21161677062988277,True,REGULAR,USD,2026-07-17,call,34.59,2026-07-04,0.64,0.01850245736,744.7800293,0.01010365437
SPY260717C00713000,2026-07-01 15:24:07+00:00,713.0,39.5,33.34,33.98,1.2400017,3.2409873,1.0,133,0.2092364233398437,True,REGULAR,USD,2026-07-17,call,33.66,2026-07-04,0.64,0.01901366607,744.7800293,0.01010365437
SPY260717C00714000,2026-06-29 17:21:59+00:00,714.0,30.04,31.03,34.55,0.0,0.0,5.0,141,0.24811542907714845,True,REGULAR,USD,2026-07-17,call,32.79,2026-07-04,3.52,0.1073498018,744.7800293,0.01010365437
SPY260717C00715000,2026-07-02 20:08:35+00:00,715.0,31.55,30.11,33.46,-4.080002,-11.451029,77.0,3157,0.24073024902343748,True,REGULAR,USD,2026-07-17,call,31.785,2026-07-04,3.35,0.1053956269,744.7800293,0.01010365437
SPY260717C00716000,2026-07-02 14:38:04+00:00,716.0,34.93,29.17,32.69,1.5100021,4.5182595,2.0,148,0.24134059448242187,True,REGULAR,USD,2026-07-17,call,30.93,2026-07-04,3.52,0.113805367,744.7800293,0.01010365437
SPY260717C00717000,2026-07-01 16:00:19+00:00,717.0,34.57,28.24,31.62,0.0,0.0,1.0,388,0.23444369079589844,True,REGULAR,USD,2026-07-17,call,29.93,2026-07-04,3.38,0.1129301704,744.7800293,0.01010365437
SPY260717C00718000,2026-07-01 15:57:45+00:00,718.0,33.99,27.32,30.84,0.0,0.0,2.0,241,0.2345657598876953,True,REGULAR,USD,2026-07-17,call,29.08,2026-07-04,3.52,0.121045392,744.7800293,0.01010365437
SPY260717C00719000,2026-07-01 19:05:20+00:00,719.0,31.31,26.57,29.93,0.0,0.0,1.0,76,0.23139196350097657,True,REGULAR,USD,2026-07-17,call,28.25,2026-07-04,3.36,0.1189380531,744.7800293,0.01010365437
SPY260717C00720000,2026-07-02 19:57:17+00:00,720.0,27.47,27.16,27.33,-2.5600014,-8.524813,323.0,19817,0.1862263995361328,True,REGULAR,USD,2026-07-17,call,27.244999999999997,2026-07-04,0.17,0.006239677005,744.7800293,0.01010365437
SPY260717C00721000,2026-07-01 13:35:02+00:00,721.0,25.95,24.61,28.11,0.0,0.0,1.0,106,0.2248307498168945,True,REGULAR,USD,2026-07-17,call,26.36,2026-07-04,3.5,0.1327769347,744.7800293,0.01010365437
SPY260717C00722000,2026-07-02 16:10:28+00:00,722.0,25.34,23.69,27.21,-2.7299995,-9.725684,4.0,120,0.22162643615722655,True,REGULAR,USD,2026-07-17,call,25.450000000000003,2026-07-04,3.52,0.1383104126,744.7800293,0.01010365437
SPY260717C00723000,2026-07-01 20:01:03+00:00,723.0,25.73,22.84,26.32,0.0,0.0,11.0,144,0.21857470886230468,True,REGULAR,USD,2026-07-17,call,24.58,2026-07-04,3.48,0.1415785191,744.7800293,0.01010365437
SPY260717C00724000,2026-07-02 17:33:12+00:00,724.0,21.77,21.92,24.98,-3.17,-12.7105055,83.0,80,0.2054522814941406,True,REGULAR,USD,2026-07-17,call,23.450000000000003,2026-07-04,3.06,0.1304904051,744.7800293,0.01010365437
SPY260717C00725000,2026-07-02 19:49:24+00:00,725.0,21.76,21.23,24.1,-1.9300003,-8.146898,96.0,4765,0.20255314056396478,True,REGULAR,USD,2026-07-17,call,22.665,2026-07-04,2.87,0.1266269579,744.7800293,0.01010365437
SPY260717C00726000,2026-07-01 20:00:41+00:00,726.0,23.14,20.18,23.23,0.0,0.0,2.0,1415,0.19974555145263673,True,REGULAR,USD,2026-07-17,call,21.705,2026-07-04,3.05,0.1405206174,744.7800293,0.01010365437
SPY260717C00727000,2026-07-02 18:14:27+00:00,727.0,19.59,19.31,22.37,-3.5300007,-15.2681675,15.0,423,0.19702951416015624,True,REGULAR,USD,2026-07-17,call,20.84,2026-07-04,3.06,0.1468330134,744.7800293,0.01010365437
SPY260717C00728000,2026-07-02 14:41:51+00:00,728.0,23.0,18.46,21.52,-0.95000076,-3.9666002,2.0,1948,0.1943745114135742,True,REGULAR,USD,2026-07-17,call,19.990000000000002,2026-07-04,3.06,0.1530765383,744.7800293,0.01010365437
SPY260717C00729000,2026-07-02 17:20:36+00:00,729.0,17.38,17.61,20.67,-3.4700012,-16.64269,14.0,1977,0.1915669223022461,True,REGULAR,USD,2026-07-17,call,19.14,2026-07-04,3.06,0.1598746082,744.7800293,0.01010365437
SPY260717C00730000,2026-07-02 20:10:06+00:00,730.0,18.45,18.42,18.57,-1.1999989,-6.1068645,438.0,28251,0.16291120300292972,True,REGULAR,USD,2026-07-17,call,18.495,2026-07-04,0.15,0.008110300081,744.7800293,0.01010365437
SPY260717C00731000,2026-07-02 18:21:09+00:00,731.0,18.2,16.46,18.98,-3.6999989,-16.894972,13.0,1083,0.18573812316894528,True,REGULAR,USD,2026-07-17,call,17.72,2026-07-04,2.52,0.1422121896,744.7800293,0.01010365437
SPY260717C00732000,2026-07-02 19:57:51+00:00,732.0,17.22,15.64,18.16,-0.84000015,-4.651164,91.0,1260,0.18305260314941402,True,REGULAR,USD,2026-07-17,call,16.9,2026-07-04,2.52,0.149112426,744.7800293,0.01010365437
SPY260717C00733000,2026-07-02 18:18:06+00:00,733.0,14.37,15.63,16.53,-4.3100004,-23.072807,16.0,1709,0.1645591357421875,True,REGULAR,USD,2026-07-17,call,16.080000000000002,2026-07-04,0.9,0.05597014925,744.7800293,0.01010365437
SPY260717C00734000,2026-07-02 18:52:30+00:00,734.0,14.8,14.89,15.76,-1.5299997,-9.369257,61.0,1311,0.16272809936523439,True,REGULAR,USD,2026-07-17,call,15.325,2026-07-04,0.87,0.05676998369,744.7800293,0.01010365437
SPY260717C00735000,2026-07-02 20:13:51+00:00,735.0,14.46,14.43,14.54,-1.4499998,-9.113764,760.0,14020,0.15216912292480472,True,REGULAR,USD,2026-07-17,call,14.485,2026-07-04,0.11,0.007594062824,744.7800293,0.01010365437
SPY260717C00736000,2026-07-02 20:13:51+00:00,736.0,13.7,13.59,14.0,-1.1900005,-7.9919443,227.0,1460,0.15436636657714847,True,REGULAR,USD,2026-07-17,call,13.795,2026-07-04,0.41,0.02972091337,744.7800293,0.01010365437
SPY260717C00737000,2026-07-02 18:20:19+00:00,737.0,13.42,12.7,13.22,-0.7399998,-5.225987,43.0,1506,0.15177239837646483,True,REGULAR,USD,2026-07-17,call,12.96,2026-07-04,0.52,0.04012345679,744.7800293,0.01010365437
SPY260717C00738000,2026-07-02 20:09:05+00:00,738.0,12.0,11.97,12.52,-3.0,-20.0,75.0,2179,0.15039912109375003,True,REGULAR,USD,2026-07-17,call,12.245000000000001,2026-07-04,0.55,0.04491629236,744.7800293,0.01010365437
SPY260717C00739000,2026-07-02 20:12:36+00:00,739.0,11.5,11.22,11.73,-1.0,-8.0,250.0,1381,0.14713377288818358,True,REGULAR,USD,2026-07-17,call,11.475000000000001,2026-07-04,0.51,0.04444444444,744.7800293,0.01010365437
SPY260717C00740000,2026-07-02 20:14:32+00:00,740.0,10.8,10.73,10.85,-1.0999994,-9.243693,4926.0,14628,0.14203738830566404,True,REGULAR,USD,2026-07-17,call,10.79,2026-07-04,0.12,0.01112140871,744.7800293,0.01010365437
SPY260717C00741000,2026-07-02 20:14:53+00:00,741.0,10.1,10.04,10.3,-1.2699995,-11.169741,692.0,2112,0.14249514739990232,True,REGULAR,USD,2026-07-17,call,10.17,2026-07-04,0.26,0.0255653884,744.7800293,0.01010365437
SPY260717C00742000,2026-07-02 20:05:30+00:00,742.0,9.21,9.3,9.62,-2.3100004,-20.052086,981.0,2107,0.14038945556640625,True,REGULAR,USD,2026-07-17,call,9.46,2026-07-04,0.32,0.03382663848,744.7800293,0.01010365437
SPY260717C00743000,2026-07-02 20:03:43+00:00,743.0,8.72,8.64,8.98,-0.9899998,-10.195673,1412.0,4781,0.13861945373535156,True,REGULAR,USD,2026-07-17,call,8.81,2026-07-04,0.34,0.03859250851,744.7800293,0.01010365437
SPY260717C00744000,2026-07-02 20:14:25+00:00,744.0,8.15,8.13,8.18,-1.0300007,-11.220051,1521.0,3518,0.133797724609375,True,REGULAR,USD,2026-07-17,call,8.155000000000001,2026-07-04,0.05,0.006131207848,744.7800293,0.01010365437
SPY260717C00745000,2026-07-02 20:14:53+00:00,745.0,7.57,7.52,7.57,-1.1399999,-13.088402,6320.0,25355,0.1319361709594727,False,REGULAR,USD,2026-07-17,call,7.545,2026-07-04,0.05,0.006626905235,744.7800293,0.01010365437
SPY260717C00746000,2026-07-02 20:14:40+00:00,746.0,6.97,6.93,6.97,-1.1300006,-13.9506235,1689.0,1683,0.1298609963989258,False,REGULAR,USD,2026-07-17,call,6.949999999999999,2026-07-04,0.04,0.005755395683,744.7800293,0.01010365437
SPY260717C00747000,2026-07-02 20:12:11+00:00,747.0,6.3,6.37,6.41,-1.29,-16.996046,1811.0,3044,0.1281215118408203,False,REGULAR,USD,2026-07-17,call,6.390000000000001,2026-07-04,0.04,0.006259780908,744.7800293,0.01010365437
SPY260717C00748000,2026-07-02 20:11:32+00:00,748.0,5.75,5.83,5.87,-1.0799999,-15.812591,1650.0,3618,0.1263209927368164,False,REGULAR,USD,2026-07-17,call,5.85,2026-07-04,0.04,0.006837606838,744.7800293,0.01010365437
SPY260717C00749000,2026-07-02 20:11:45+00:00,749.0,5.27,5.31,5.35,-1.0999999,-17.268444,1379.0,3287,0.12448995635986329,False,REGULAR,USD,2026-07-17,call,5.33,2026-07-04,0.04,0.007504690432,744.7800293,0.01010365437
SPY260717C00750000,2026-07-02 20:14:59+00:00,750.0,4.85,4.82,4.85,-1.0500002,-17.796614,21051.0,41975,0.12256736816406251,False,REGULAR,USD,2026-07-17,call,4.835,2026-07-04,0.03,0.00620475698,744.7800293,0.01010365437
SPY260717C00751000,2026-07-02 20:14:37+00:00,751.0,4.39,4.36,4.39,-0.9200001,-17.325802,1643.0,3934,0.12094995269775391,False,REGULAR,USD,2026-07-17,call,4.375,2026-07-04,0.03,0.006857142857,744.7800293,0.01010365437
SPY260717C00752000,2026-07-02 20:14:40+00:00,752.0,3.95,3.93,3.96,-1.0399997,-20.841679,2166.0,10670,0.11942408905029298,False,REGULAR,USD,2026-07-17,call,3.9450000000000003,2026-07-04,0.03,0.007604562738,744.7800293,0.01010365437
SPY260717C00753000,2026-07-02 20:06:06+00:00,753.0,3.5,3.52,3.55,-1.0,-22.222223,1231.0,5187,0.11780667358398436,False,REGULAR,USD,2026-07-17,call,3.535,2026-07-04,0.03,0.008486562942,744.7800293,0.01010365437
SPY260717C00754000,2026-07-02 20:14:13+00:00,754.0,3.15,3.14,3.17,-0.9000001,-22.222223,1260.0,4962,0.11628080993652344,False,REGULAR,USD,2026-07-17,call,3.1550000000000002,2026-07-04,0.03,0.009508716323,744.7800293,0.01010365437
SPY260717C00755000,2026-07-02 20:14:13+00:00,755.0,2.8,2.78,2.81,-0.9000001,-24.324326,8330.0,20048,0.11469391174316407,False,REGULAR,USD,2026-07-17,call,2.795,2026-07-04,0.03,0.01073345259,744.7800293,0.01010365437
SPY260717C00756000,2026-07-02 20:01:43+00:00,756.0,2.45,2.46,2.49,-0.78,-24.148605,3280.0,3729,0.11335115173339844,False,REGULAR,USD,2026-07-17,call,2.475,2026-07-04,0.03,0.01212121212,744.7800293,0.01010365437
SPY260717C00757000,2026-07-02 19:59:23+00:00,757.0,2.36,2.16,2.19,-0.60000014,-20.270275,793.0,3861,0.11197787445068358,False,REGULAR,USD,2026-07-17,call,2.175,2026-07-04,0.03,0.01379310345,744.7800293,0.01010365437
SPY260717C00758000,2026-07-02 20:14:19+00:00,758.0,1.89,1.89,1.92,-0.7400001,-28.136885,1664.0,10480,0.11072666625976563,False,REGULAR,USD,2026-07-17,call,1.9049999999999998,2026-07-04,0.03,0.0157480315,744.7800293,0.01010365437
SPY260717C00759000,2026-07-02 20:08:30+00:00,759.0,1.64,1.64,1.67,-0.89,-35.177864,889.0,2373,0.10938390625,False,REGULAR,USD,2026-07-17,call,1.6549999999999998,2026-07-04,0.03,0.01812688822,744.7800293,0.01010365437
SPY260717C00760000,2026-07-02 20:14:59+00:00,760.0,1.43,1.42,1.45,-0.67999995,-32.227486,10263.0,49772,0.10828528442382812,False,REGULAR,USD,2026-07-17,call,1.435,2026-07-04,0.03,0.02090592334,744.7800293,0.01010365437
SPY260717C00761000,2026-07-02 20:14:46+00:00,761.0,1.25,1.22,1.25,-0.62,-33.15508,1454.0,2481,0.1071256280517578,False,REGULAR,USD,2026-07-17,call,1.2349999999999999,2026-07-04,0.03,0.02429149798,744.7800293,0.01010365437
SPY260717C00762000,2026-07-02 20:01:52+00:00,762.0,1.07,1.05,1.07,-0.4899999,-31.41025,1184.0,3321,0.10596597167968749,False,REGULAR,USD,2026-07-17,call,1.06,2026-07-04,0.02,0.01886792453,744.7800293,0.01010365437
SPY260717C00763000,2026-07-02 19:52:45+00:00,763.0,0.89,0.89,0.92,-0.51,-36.42857,1216.0,2730,0.10517252258300781,False,REGULAR,USD,2026-07-17,call,0.905,2026-07-04,0.03,0.03314917127,744.7800293,0.01010365437
SPY260717C00764000,2026-07-02 20:08:12+00:00,764.0,0.75,0.76,0.78,-0.46000004,-38.01653,412.0,3016,0.10413493530273435,False,REGULAR,USD,2026-07-17,call,0.77,2026-07-04,0.02,0.02597402597,744.7800293,0.01010365437
SPY260717C00765000,2026-07-02 20:13:50+00:00,765.0,0.65,0.64,0.66,-0.39999998,-38.095238,2599.0,12479,0.10328045166015623,False,REGULAR,USD,2026-07-17,call,0.65,2026-07-04,0.02,0.03076923077,744.7800293,0.01010365437
SPY260717C00766000,2026-07-02 19:56:27+00:00,766.0,0.57,0.54,0.56,-0.36,-38.70968,820.0,3219,0.10267010620117187,False,REGULAR,USD,2026-07-17,call,0.55,2026-07-04,0.02,0.03636363636,744.7800293,0.01010365437
SPY260717C00767000,2026-07-02 20:12:01+00:00,767.0,0.46,0.46,0.47,-0.33,-41.772152,921.0,2373,0.10193769165039063,False,REGULAR,USD,2026-07-17,call,0.46499999999999997,2026-07-04,0.01,0.02150537634,744.7800293,0.01010365437
SPY260717C00768000,2026-07-02 19:54:41+00:00,768.0,0.39,0.38,0.4,-0.26,-40.0,1163.0,2924,0.10157148437499999,False,REGULAR,USD,2026-07-17,call,0.39,2026-07-04,0.02,0.05128205128,744.7800293,0.01010365437
SPY260717C00769000,2026-07-02 20:00:10+00:00,769.0,0.34,0.32,0.34,-0.23999998,-41.37931,2511.0,3713,0.10144941528320311,False,REGULAR,USD,2026-07-17,call,0.33,2026-07-04,0.02,0.06060606061,744.7800293,0.01010365437
SPY260717C00770000,2026-07-02 20:14:12+00:00,770.0,0.27,0.27,0.28,-0.22,-44.897957,6554.0,24460,0.100594931640625,False,REGULAR,USD,2026-07-17,call,0.275,2026-07-04,0.01,0.03636363636,744.7800293,0.01010365437
SPY260717C00771000,2026-07-02 19:59:57+00:00,771.0,0.24,0.23,0.24,-0.32999998,-57.894737,358.0,1844,0.10083906982421875,False,REGULAR,USD,2026-07-17,call,0.235,2026-07-04,0.01,0.04255319149,744.7800293,0.01010365437
SPY260717C00772000,2026-07-02 19:43:19+00:00,772.0,0.17,0.19,0.2,-0.19000001,-52.77778,157.0,1941,0.10035079345703124,False,REGULAR,USD,2026-07-17,call,0.195,2026-07-04,0.01,0.05128205128,744.7800293,0.01010365437
SPY260717C00773000,2026-07-02 19:48:35+00:00,773.0,0.14,0.16,0.17,-0.16000001,-53.333336,120.0,2122,0.100594931640625,False,REGULAR,USD,2026-07-17,call,0.165,2026-07-04,0.01,0.06060606061,744.7800293,0.01010365437
SPY260717C00774000,2026-07-02 19:45:00+00:00,774.0,0.13,0.13,0.14,-0.14000002,-51.851856,226.0,1974,0.1001066552734375,False,REGULAR,USD,2026-07-17,call,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260717C00775000,2026-07-02 20:12:16+00:00,775.0,0.12,0.11,0.12,-0.11000001,-47.82609,7029.0,14749,0.100594931640625,False,REGULAR,USD,2026-07-17,call,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260717C00776000,2026-07-02 19:54:27+00:00,776.0,0.11,0.1,0.11,-0.14,-56.0,298.0,2260,0.10181562255859375,False,REGULAR,USD,2026-07-17,call,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260717C00777000,2026-07-02 20:00:13+00:00,777.0,0.09,0.08,0.09,-0.06999999,-43.749996,874.0,2826,0.10157148437499999,False,REGULAR,USD,2026-07-17,call,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260717C00778000,2026-07-02 19:58:45+00:00,778.0,0.08,0.07,0.08,-0.08,-50.0,64.0,1501,0.10254803710937499,False,REGULAR,USD,2026-07-17,call,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260717C00779000,2026-07-02 19:45:00+00:00,779.0,0.06,0.06,0.07,-0.06,-50.0,493.0,2151,0.10303631347656249,False,REGULAR,USD,2026-07-17,call,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260717C00780000,2026-07-02 20:11:09+00:00,780.0,0.06,0.06,0.07,-0.05,-45.454548,1446.0,17460,0.1054776953125,False,REGULAR,USD,2026-07-17,call,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260717C00781000,2026-07-02 17:35:10+00:00,781.0,0.05,0.05,0.06,-0.05,-50.0,122.0,2083,0.10596597167968749,False,REGULAR,USD,2026-07-17,call,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717C00782000,2026-07-02 17:11:32+00:00,782.0,0.05,0.05,0.06,-0.040000003,-44.444447,67.0,2493,0.108407353515625,False,REGULAR,USD,2026-07-17,call,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717C00783000,2026-07-02 19:48:02+00:00,783.0,0.05,0.04,0.05,-0.02,-28.571426,67.0,1514,0.108407353515625,False,REGULAR,USD,2026-07-17,call,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717C00784000,2026-07-02 19:09:47+00:00,784.0,0.04,0.04,0.05,-0.030000001,-42.857143,307.0,1598,0.11084873535156249,False,REGULAR,USD,2026-07-17,call,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717C00785000,2026-07-02 19:24:40+00:00,785.0,0.04,0.04,0.05,-0.030000001,-42.857143,147.0,7526,0.1132901171875,False,REGULAR,USD,2026-07-17,call,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717C00786000,2026-07-02 19:41:27+00:00,786.0,0.03,0.03,0.04,-0.07,-70.0,14.0,1749,0.11231356445312499,False,REGULAR,USD,2026-07-17,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717C00787000,2026-07-02 13:52:43+00:00,787.0,0.05,0.03,0.04,0.0,0.0,16.0,2000,0.1147549462890625,False,REGULAR,USD,2026-07-17,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717C00788000,2026-07-02 19:09:47+00:00,788.0,0.03,0.03,0.04,-0.049999997,-62.5,3.0,1852,0.117196328125,False,REGULAR,USD,2026-07-17,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717C00789000,2026-07-01 19:47:24+00:00,789.0,0.05,0.03,0.04,0.0,0.0,5.0,1255,0.11914943359374999,False,REGULAR,USD,2026-07-17,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717C00790000,2026-07-02 19:56:47+00:00,790.0,0.03,0.03,0.04,-0.01,-25.0,488.0,12221,0.12207909179687501,False,REGULAR,USD,2026-07-17,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00505000,2026-07-02 18:29:23+00:00,505.0,0.04,0.03,0.04,0.0,0.0,26.0,2608,0.6699251757812501,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00510000,2026-07-02 15:28:52+00:00,510.0,0.04,0.03,0.04,0.0,0.0,437.0,2219,0.6523472265625001,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00515000,2026-07-02 15:08:52+00:00,515.0,0.04,0.03,0.04,0.0,0.0,1042.0,3931,0.6367223828125,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00520000,2026-07-02 15:38:49+00:00,520.0,0.04,0.03,0.04,0.0,0.0,651.0,15752,0.62305064453125,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00525000,2026-07-01 15:43:53+00:00,525.0,0.04,0.03,0.04,0.0,0.0,447.0,2570,0.6074258007812501,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00530000,2026-07-02 18:01:22+00:00,530.0,0.05,0.03,0.04,-0.009999998,-16.666664,2.0,204408,0.5918009570312501,False,REGULAR,USD,2026-07-17,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260717P00535000,2026-07-02 19:43:52+00:00,535.0,0.05,0.04,0.05,-0.009999998,-16.666664,117.0,687,0.5898478515625001,False,REGULAR,USD,2026-07-17,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717P00540000,2026-07-02 19:43:16+00:00,540.0,0.05,0.04,0.05,-0.009999998,-16.666664,155.0,205376,0.5742230078125,False,REGULAR,USD,2026-07-17,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717P00545000,2026-07-02 19:58:05+00:00,545.0,0.05,0.04,0.05,-0.009999998,-16.666664,29.0,1277,0.5585981640625001,False,REGULAR,USD,2026-07-17,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717P00550000,2026-07-02 18:55:40+00:00,550.0,0.06,0.04,0.05,0.0,0.0,98.0,4534,0.5449264257812501,False,REGULAR,USD,2026-07-17,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260717P00555000,2026-06-30 15:20:43+00:00,555.0,0.07,0.05,0.06,0.0,0.0,20.0,3034,0.5390671093750001,False,REGULAR,USD,2026-07-17,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717P00560000,2026-07-02 17:03:45+00:00,560.0,0.07,0.05,0.06,0.010000002,16.66667,24.0,1889,0.52539537109375,False,REGULAR,USD,2026-07-17,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717P00565000,2026-07-01 13:44:02+00:00,565.0,0.06,0.05,0.06,-0.02,-25.0,383.0,3290,0.5097705273437501,False,REGULAR,USD,2026-07-17,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717P00570000,2026-07-02 18:53:07+00:00,570.0,0.07,0.05,0.06,-0.009999998,-12.499998,1633.0,5178,0.500005,False,REGULAR,USD,2026-07-17,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260717P00575000,2026-07-02 19:19:29+00:00,575.0,0.07,0.06,0.07,-0.009999998,-12.499998,22.0,7888,0.49219257812500006,False,REGULAR,USD,2026-07-17,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260717P00580000,2026-07-02 16:43:26+00:00,580.0,0.07,0.06,0.07,-0.009999998,-12.499998,404.0,7795,0.476567734375,False,REGULAR,USD,2026-07-17,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260717P00585000,2026-07-02 19:59:08+00:00,585.0,0.06,0.07,0.08,-0.040000003,-40.000004,1.0,4814,0.4687553125,False,REGULAR,USD,2026-07-17,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260717P00590000,2026-07-02 20:06:08+00:00,590.0,0.07,0.07,0.08,-0.030000001,-30.000002,111.0,106458,0.45313046875,False,REGULAR,USD,2026-07-17,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260717P00595000,2026-07-02 17:50:30+00:00,595.0,0.09,0.07,0.08,-0.009999998,-9.999998,108.0,5174,0.43848217773437503,False,REGULAR,USD,2026-07-17,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260717P00600000,2026-07-02 20:12:53+00:00,600.0,0.08,0.08,0.09,-0.020000003,-20.000004,1941.0,123426,0.42969320312500003,False,REGULAR,USD,2026-07-17,put,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260717P00605000,2026-07-02 19:58:05+00:00,605.0,0.09,0.09,0.1,-0.009999998,-9.999998,590.0,1747,0.418951123046875,False,REGULAR,USD,2026-07-17,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260717P00610000,2026-07-02 18:52:57+00:00,610.0,0.11,0.09,0.1,-0.009999998,-8.333332,139.0,10421,0.40430283203125,False,REGULAR,USD,2026-07-17,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260717P00615000,2026-07-02 18:25:25+00:00,615.0,0.12,0.1,0.11,-0.020000003,-14.285716,48.0,46226,0.393560751953125,False,REGULAR,USD,2026-07-17,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260717P00620000,2026-07-02 18:50:58+00:00,620.0,0.11,0.1,0.11,-0.019999996,-15.384613,950.0,24220,0.3789124609375,False,REGULAR,USD,2026-07-17,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260717P00625000,2026-07-02 17:06:19+00:00,625.0,0.15,0.11,0.12,0.0,0.0,93.0,6695,0.3676821044921875,False,REGULAR,USD,2026-07-17,put,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260717P00630000,2026-07-02 20:05:02+00:00,630.0,0.13,0.12,0.13,-0.030000001,-18.750002,30.0,14493,0.35645174804687496,False,REGULAR,USD,2026-07-17,put,0.125,2026-07-04,0.01,0.08,744.7800293,0.01010365437
SPY260717P00635000,2026-07-02 18:28:59+00:00,635.0,0.15,0.13,0.14,-0.030000001,-16.666668,171.0,10557,0.3442448388671875,False,REGULAR,USD,2026-07-17,put,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260717P00640000,2026-07-02 19:44:41+00:00,640.0,0.16,0.14,0.15,-0.030000001,-15.7894745,57.0,16791,0.3320379296875,False,REGULAR,USD,2026-07-17,put,0.14500000000000002,2026-07-04,0.01,0.06896551724,744.7800293,0.01010365437
SPY260717P00645000,2026-07-02 17:46:34+00:00,645.0,0.17,0.15,0.16,-0.049999997,-22.727272,43.0,8671,0.3198310205078124,False,REGULAR,USD,2026-07-17,put,0.155,2026-07-04,0.01,0.06451612903,744.7800293,0.01010365437
